Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,Income
Bachelors,2014,Bangalore,3,35,Male,Yes,1,0,563410
Bachelors,2017,Bangalore,3,38,Male,No,5,0,682535
Bachelors,2017,New Delhi,2,41,Female,No,0,0,961682
Bachelors,2012,Bangalore,1,34,Male,No,0,0,1221646
Bachelors,2016,Bangalore,3,39,Female,No,3,1,515951
Bachelors,2014,Bangalore,3,37,Male,No,5,0,601914
Bachelors,2015,Pune,2,39,Female,Yes,0,1,882542
Bachelors,2013,Bangalore,3,31,Male,No,2,1,498773
Masters,2012,New Delhi,3,34,Female,No,3,0,611519
Bachelors,2015,Bangalore,3,39,Male,No,1,0,446838
Bachelors,2014,Pune,2,38,Female,No,3,1,835717
Bachelors,2012,Bangalore,3,34,Male,No,1,0,436748
Bachelors,2016,Bangalore,3,31,Female,No,2,0,580177
Bachelors,2016,Bangalore,3,39,Female,No,0,0,592086
Bachelors,2013,Bangalore,3,31,Female,No,1,0,568580
Bachelors,2012,Bangalore,3,36,Male,No,1,0,507641
Bachelors,2017,New Delhi,3,37,Male,No,0,0,563923
Bachelors,2015,Pune,1,38,Female,No,1,1,1286916
PHD,2017,Pune,3,41,Male,No,2,0,430488
Bachelors,2018,Bangalore,3,32,Male,No,4,1,514472
Bachelors,2018,Pune,3,35,Male,No,0,1,411287
Bachelors,2017,Bangalore,3,35,Male,No,1,0,437765
Bachelors,2013,Bangalore,3,32,Male,No,1,0,604734
Bachelors,2015,Bangalore,3,31,Male,No,1,1,639512
Bachelors,2015,Bangalore,3,41,Male,No,4,0,545433
Bachelors,2012,Bangalore,3,33,Male,Yes,0,0,692485
Bachelors,2012,New Delhi,2,38,Female,No,1,1,810421
Masters,2012,Bangalore,3,39,Female,No,3,1,633235
Bachelors,2015,Bangalore,1,36,Female,No,2,0,1225735
Masters,2017,Bangalore,2,31,Male,No,5,0,853255
Masters,2017,New Delhi,2,39,Female,No,2,1,997381
Masters,2017,New Delhi,3,41,Male,No,3,1,594130
PHD,2018,New Delhi,3,33,Female,No,0,1,581328
Bachelors,2015,Bangalore,3,38,Male,No,1,0,467989
Bachelors,2017,Pune,2,31,Male,No,0,0,1086801
Bachelors,2014,Bangalore,3,34,Male,No,4,0,545137
Bachelors,2017,Bangalore,3,40,Male,No,2,0,615152
Bachelors,2012,Bangalore,3,36,Male,No,1,0,682745
Bachelors,2015,Bangalore,3,36,Female,No,2,0,547990
Bachelors,2017,New Delhi,2,41,Female,No,4,0,1006162
Bachelors,2017,Bangalore,3,37,Male,No,3,0,513755
Bachelors,2017,New Delhi,3,33,Male,No,5,0,499655
Bachelors,2017,New Delhi,3,41,Female,No,4,0,473884
Bachelors,2017,Bangalore,3,37,Female,No,2,0,426702
Bachelors,2017,Pune,3,38,Male,Yes,5,0,464979
Bachelors,2015,Bangalore,3,34,Male,No,2,1,631278
Bachelors,2017,Pune,3,37,Female,No,0,0,632835
Bachelors,2014,Bangalore,3,34,Male,No,0,1,622995
Bachelors,2012,Pune,3,32,Male,No,1,0,530123
Masters,2012,New Delhi,3,35,Female,No,4,1,476381
Bachelors,2013,Pune,3,36,Male,No,3,0,469171
Bachelors,2015,Bangalore,3,34,Female,No,2,0,522048
Bachelors,2014,Bangalore,3,37,Female,No,3,0,691071
Bachelors,2016,Bangalore,3,40,Female,Yes,4,0,423052
Bachelors,2014,Pune,3,33,Male,No,4,0,695088
Bachelors,2016,Bangalore,3,39,Female,No,4,0,697587
Bachelors,2012,Bangalore,3,40,Male,No,4,0,482101
Bachelors,2013,Bangalore,1,34,Male,No,4,1,1483273
Bachelors,2016,Pune,3,40,Male,No,5,0,457974
PHD,2013,Bangalore,3,32,Male,No,5,0,512181
Bachelors,2012,Bangalore,3,33,Male,No,1,0,693640
Bachelors,2017,New Delhi,1,31,Female,No,4,1,1429894
Masters,2016,New Delhi,3,41,Female,No,4,0,406489
Bachelors,2016,Bangalore,3,34,Male,No,4,0,490581
Bachelors,2016,Bangalore,3,39,Male,No,7,0,540164
Bachelors,2014,Bangalore,3,35,Male,No,5,0,562785
Bachelors,2016,Pune,3,38,Female,No,7,0,409975
Bachelors,2016,Bangalore,3,33,Male,No,6,0,674046
Bachelors,2014,Pune,3,33,Male,No,6,0,564545
Bachelors,2012,Bangalore,3,35,Male,No,5,0,435308
PHD,2013,New Delhi,3,40,Male,No,5,0,522072
Bachelors,2012,Bangalore,3,40,Female,No,5,0,619087
Bachelors,2017,Bangalore,3,39,Male,No,5,0,430624
Bachelors,2017,Bangalore,3,33,Female,No,6,0,541641
Bachelors,2014,Bangalore,3,32,Female,No,5,0,544411
Masters,2014,Bangalore,3,40,Female,No,7,1,595246
Bachelors,2017,New Delhi,2,33,Male,No,6,0,866832
Masters,2016,New Delhi,1,31,Female,No,5,1,1257012
Bachelors,2013,Bangalore,3,35,Female,No,5,0,606728
Bachelors,2014,Bangalore,3,39,Male,No,7,1,533149
Masters,2018,Bangalore,3,39,Female,No,6,1,547569
Masters,2017,Pune,2,38,Female,No,2,0,892906
Bachelors,2012,Bangalore,3,38,Male,No,7,1,431889
Masters,2017,New Delhi,2,40,Female,Yes,2,0,953073
Bachelors,2018,Bangalore,3,38,Male,No,6,1,628007
Bachelors,2013,Bangalore,3,34,Male,No,6,0,545716
Bachelors,2012,Bangalore,1,35,Male,No,7,0,1303192
Masters,2013,New Delhi,1,41,Male,No,5,0,1275868
PHD,2014,New Delhi,2,37,Female,No,5,0,850573
Bachelors,2015,Pune,3,34,Male,Yes,7,0,487859
Bachelors,2014,Bangalore,3,35,Male,Yes,5,0,631367
Bachelors,2013,Bangalore,1,38,Male,No,6,0,1494147
Bachelors,2016,Bangalore,3,38,Female,No,7,0,655650
Bachelors,2015,Pune,2,41,Female,No,7,0,928300
Bachelors,2018,Bangalore,3,34,Male,No,5,1,539971
Bachelors,2017,Pune,2,22,Male,No,0,0,958070
Bachelors,2018,Bangalore,2,26,Female,No,4,1,914317
Bachelors,2012,Bangalore,3,22,Male,No,0,0,651170
Bachelors,2017,New Delhi,3,25,Female,No,3,0,552327
Bachelors,2016,Bangalore,3,29,Male,No,0,0,432630
Bachelors,2017,New Delhi,3,36,Female,No,0,0,590388
Bachelors,2014,Bangalore,3,37,Female,No,1,0,628852
Bachelors,2013,New Delhi,2,34,Female,No,4,1,918080
Bachelors,2012,Pune,3,34,Female,No,2,1,681060
Bachelors,2012,Bangalore,3,25,Female,No,3,1,428820
Bachelors,2012,Bangalore,3,31,Male,No,0,0,472978
Bachelors,2015,New Delhi,3,36,Female,No,2,0,607365
Bachelors,2016,Bangalore,3,31,Male,Yes,5,0,507960
Bachelors,2015,Bangalore,3,34,Male,No,4,0,460939
Masters,2014,New Delhi,3,28,Male,Yes,2,1,550745
Bachelors,2014,Bangalore,3,28,Male,No,2,0,600461
Bachelors,2015,Bangalore,3,31,Male,No,1,0,490740
Bachelors,2017,Bangalore,3,35,Male,No,5,0,605167
Bachelors,2012,Bangalore,1,28,Female,Yes,1,0,1296463
Bachelors,2018,Bangalore,3,32,Female,No,2,1,548628
Bachelors,2013,Bangalore,3,23,Male,Yes,1,1,591231
Masters,2018,Pune,3,27,Male,No,5,1,693371
Bachelors,2017,Pune,3,25,Male,No,3,0,538508
Masters,2017,New Delhi,2,31,Female,No,2,0,869842
PHD,2018,New Delhi,3,34,Male,No,0,1,474550
Bachelors,2016,Bangalore,3,36,Female,No,2,0,400159
PHD,2017,New Delhi,3,40,Male,No,3,0,578707
Masters,2012,New Delhi,3,34,Female,No,2,0,607518
Bachelors,2018,Bangalore,3,37,Male,No,2,1,534040
Bachelors,2012,Bangalore,3,38,Male,No,3,0,479546
Bachelors,2017,New Delhi,2,22,Female,No,0,0,1037261
Bachelors,2016,Pune,2,36,Female,No,0,1,1026124
Bachelors,2013,New Delhi,2,35,Female,No,1,1,884557
Bachelors,2012,New Delhi,3,22,Female,No,0,0,414772
Bachelors,2016,Bangalore,3,22,Male,No,0,0,665300
Bachelors,2012,Bangalore,3,29,Male,No,4,0,694593
Bachelors,2017,Bangalore,3,34,Male,No,5,0,453939
Bachelors,2017,Bangalore,2,23,Male,No,1,0,872055
Bachelors,2014,Pune,2,32,Male,No,3,1,887616
Bachelors,2012,Pune,2,26,Female,No,4,1,891374
Masters,2017,Bangalore,3,38,Male,No,2,0,494190
Bachelors,2014,Pune,3,37,Male,No,4,0,667979
Bachelors,2017,New Delhi,2,25,Female,No,3,0,866766
Bachelors,2018,Pune,2,36,Female,No,5,1,837391
Bachelors,2016,Bangalore,3,26,Female,No,4,0,486018
Bachelors,2018,Pune,2,39,Female,No,4,1,1018681
Bachelors,2016,Bangalore,3,24,Male,No,2,1,415936
Masters,2018,Pune,3,39,Male,No,2,1,489993
Masters,2018,New Delhi,3,39,Female,No,2,1,516405
Bachelors,2017,New Delhi,2,27,Female,No,5,0,1095154
Bachelors,2013,Bangalore,3,36,Male,No,5,1,469635
Bachelors,2012,Bangalore,3,24,Male,No,2,0,614677
Bachelors,2017,Bangalore,3,28,Female,No,3,0,567448
Bachelors,2016,Bangalore,3,24,Male,No,2,0,644280
Bachelors,2014,Bangalore,3,27,Male,No,5,0,564063
Bachelors,2017,New Delhi,3,23,Male,No,1,0,421680
Bachelors,2013,Bangalore,3,30,Female,No,5,0,460883
Bachelors,2014,Bangalore,3,22,Male,No,0,0,683219
Bachelors,2014,Pune,3,27,Male,No,5,0,675202
Masters,2017,New Delhi,3,32,Male,No,2,0,500037
Masters,2014,Pune,1,33,Female,No,1,0,1393355
Masters,2017,New Delhi,3,26,Male,No,4,1,473671
Bachelors,2013,Pune,3,25,Female,Yes,3,1,635035
Masters,2017,New Delhi,2,23,Male,No,1,1,959615
Bachelors,2012,Pune,3,24,Male,No,2,0,640895
Bachelors,2014,Bangalore,3,33,Male,No,5,0,568865
Masters,2018,Bangalore,3,30,Male,Yes,2,1,420668
Masters,2017,New Delhi,2,27,Female,No,5,0,1010297
Bachelors,2012,Pune,2,31,Female,No,5,1,991598
Masters,2018,New Delhi,3,23,Female,No,1,1,459380
Bachelors,2015,Bangalore,3,30,Male,No,2,0,542719
Bachelors,2015,Pune,2,32,Female,No,2,1,1079150
Bachelors,2013,New Delhi,3,26,Female,Yes,4,0,604898
Masters,2017,New Delhi,2,35,Male,No,2,0,894354
Bachelors,2016,Bangalore,1,30,Male,No,4,1,1218194
Bachelors,2012,Bangalore,3,37,Male,No,4,1,407368
Bachelors,2017,Bangalore,1,34,Male,Yes,0,0,1342634
Bachelors,2012,Bangalore,3,38,Female,No,0,0,437076
Masters,2013,New Delhi,2,22,Male,Yes,0,1,924507
Bachelors,2015,Pune,1,22,Female,No,0,1,1227992
Masters,2015,Pune,2,33,Female,No,2,1,1092308
Bachelors,2015,Bangalore,3,32,Male,No,1,0,612326
Masters,2015,Pune,2,34,Female,No,2,0,940978
Bachelors,2017,Bangalore,3,36,Female,No,1,0,611760
Bachelors,2015,Bangalore,3,32,Male,No,1,0,503295
Bachelors,2017,Bangalore,3,28,Male,Yes,3,0,478631
Bachelors,2017,New Delhi,2,26,Female,No,4,0,889624
Bachelors,2013,Pune,3,35,Male,No,1,0,553949
Bachelors,2014,Pune,3,33,Male,No,4,0,594982
Masters,2013,Pune,3,22,Female,Yes,0,1,497841
Bachelors,2014,Pune,3,27,Male,No,5,1,646461
Masters,2018,New Delhi,3,23,Female,No,1,1,663630
Bachelors,2013,Bangalore,3,34,Female,Yes,2,0,539833
Masters,2017,Pune,2,23,Male,No,1,1,978698
Bachelors,2012,Pune,3,36,Male,No,4,0,402984
PHD,2018,New Delhi,3,28,Male,No,4,1,409222
PHD,2013,Bangalore,3,28,Male,No,4,0,693439
Bachelors,2016,Bangalore,3,33,Female,No,4,0,616932
Bachelors,2013,Bangalore,3,39,Male,No,3,0,642556
Bachelors,2015,New Delhi,3,25,Female,Yes,3,0,661902
Bachelors,2014,Pune,3,32,Male,No,2,0,594126
Bachelors,2015,Pune,3,23,Female,No,1,1,408421
Masters,2018,New Delhi,3,29,Male,No,2,1,694128
Bachelors,2013,Pune,2,24,Male,No,2,1,1000596
Bachelors,2012,Bangalore,3,36,Female,No,2,1,679967
Bachelors,2018,Bangalore,3,40,Male,No,4,1,681456
Bachelors,2012,New Delhi,3,38,Female,No,1,0,419733
Bachelors,2014,Bangalore,3,22,Male,No,0,0,546687
Bachelors,2018,Bangalore,3,24,Male,No,2,1,607570
Bachelors,2012,Bangalore,3,37,Male,No,5,0,501302
Bachelors,2018,Pune,3,40,Male,No,3,1,511900
Bachelors,2018,Bangalore,3,32,Male,Yes,0,1,504617
Bachelors,2012,New Delhi,3,28,Female,No,1,0,544331
Bachelors,2016,Pune,3,29,Male,Yes,5,0,509072
Bachelors,2013,Pune,3,25,Male,No,3,0,623096
PHD,2013,Bangalore,3,35,Male,No,3,1,643779
Bachelors,2015,Bangalore,3,28,Male,No,0,1,635694
Bachelors,2012,Bangalore,3,39,Male,No,3,0,619419
Bachelors,2012,Pune,1,35,Male,No,1,0,1282757
Bachelors,2017,Bangalore,3,37,Male,No,2,0,459254
Masters,2018,Pune,3,40,Female,No,2,1,555243
Bachelors,2018,Bangalore,3,23,Male,No,1,1,551977
Bachelors,2013,Pune,3,32,Male,No,2,0,419497
PHD,2018,New Delhi,3,37,Male,No,3,1,557059
Bachelors,2015,Bangalore,3,23,Female,No,1,0,597004
Bachelors,2014,Pune,3,26,Male,No,4,0,573861
Bachelors,2017,Bangalore,3,36,Female,No,3,1,696512
Bachelors,2013,Bangalore,3,40,Female,No,3,0,651836
Bachelors,2015,New Delhi,3,22,Male,No,0,0,681772
Bachelors,2015,Bangalore,3,30,Male,No,0,0,586953
Bachelors,2014,Bangalore,3,30,Male,No,1,0,642025
Bachelors,2015,Pune,1,34,Female,No,3,1,1201929
Bachelors,2018,Bangalore,3,27,Male,No,5,1,477213
Bachelors,2013,Bangalore,1,27,Female,No,5,0,1305196
Bachelors,2017,Pune,2,27,Female,No,5,1,1073036
Bachelors,2015,Bangalore,3,35,Female,No,1,1,599978
Bachelors,2014,New Delhi,3,33,Female,Yes,4,0,621943
Bachelors,2012,Bangalore,3,37,Male,No,4,0,459510
Bachelors,2014,New Delhi,3,40,Female,No,3,0,474796
Bachelors,2015,Pune,2,25,Female,No,3,1,901177
Bachelors,2017,Pune,2,34,Male,No,2,0,912379
Bachelors,2017,New Delhi,3,40,Male,No,1,0,540628
Masters,2018,New Delhi,3,34,Male,No,2,1,626404
Bachelors,2013,Pune,3,33,Male,No,5,0,428823
Bachelors,2016,Bangalore,3,22,Female,No,0,0,485173
Bachelors,2015,Pune,2,36,Female,No,1,1,934944
Bachelors,2012,Bangalore,3,38,Male,No,2,1,463339
Bachelors,2013,Pune,3,25,Female,No,3,0,692847
Bachelors,2017,Bangalore,3,37,Male,No,3,1,435415
Bachelors,2016,Bangalore,3,25,Female,No,3,0,676877
Bachelors,2015,Pune,2,40,Female,Yes,0,1,840625
Bachelors,2013,Bangalore,3,26,Female,No,4,0,653776
Masters,2015,Pune,1,23,Female,No,1,0,1422362
Bachelors,2014,Bangalore,3,22,Male,No,0,1,551537
Masters,2017,New Delhi,2,34,Male,Yes,2,0,944926
Masters,2017,New Delhi,3,35,Female,No,2,0,411177
Bachelors,2014,Pune,3,23,Male,No,1,0,598577
Bachelors,2015,Bangalore,3,29,Male,No,2,1,405689
Bachelors,2015,Pune,3,32,Female,No,1,0,632401
Bachelors,2015,Bangalore,3,26,Male,No,4,0,456178
Bachelors,2014,Bangalore,3,28,Male,No,3,0,644055
Masters,2015,Pune,2,24,Female,No,2,0,1057852
Bachelors,2017,Bangalore,3,33,Male,No,4,0,527484
PHD,2016,New Delhi,3,22,Male,No,0,0,533406
Masters,2015,Pune,2,39,Female,No,2,0,868991
Masters,2018,New Delhi,3,30,Female,Yes,2,1,521945
Bachelors,2014,Bangalore,3,38,Female,No,5,1,443521
Bachelors,2012,New Delhi,3,36,Female,No,4,0,580401
Bachelors,2012,Pune,2,38,Male,No,5,0,1004487
Bachelors,2013,Bangalore,3,24,Male,Yes,2,0,447696
Bachelors,2016,Bangalore,3,28,Male,No,1,0,400939
Bachelors,2015,Bangalore,3,35,Female,No,0,1,662667
Bachelors,2013,New Delhi,3,23,Female,No,1,0,471176
Masters,2017,New Delhi,2,23,Female,No,1,1,935709
Bachelors,2013,Bangalore,3,37,Male,No,5,0,438458
Masters,2016,New Delhi,3,24,Male,No,2,1,576289
Bachelors,2014,Pune,3,33,Male,Yes,4,0,560351
Bachelors,2015,Bangalore,3,38,Female,No,5,0,579355
Bachelors,2015,Pune,3,40,Male,Yes,0,0,555241
Bachelors,2014,Bangalore,3,34,Male,No,4,0,593794
Masters,2017,New Delhi,2,26,Male,No,4,0,878099
Bachelors,2016,Pune,3,25,Male,No,3,0,494165
Bachelors,2016,Pune,3,24,Female,No,2,0,657539
Bachelors,2018,Bangalore,3,35,Male,Yes,5,1,536294
PHD,2013,New Delhi,3,27,Male,No,5,0,421221
Masters,2013,New Delhi,3,30,Female,No,3,0,509509
Bachelors,2015,Bangalore,3,26,Female,No,4,1,583502
Bachelors,2017,Bangalore,3,40,Male,No,0,0,509416
Masters,2017,Pune,2,27,Female,No,5,1,921187
Bachelors,2016,Pune,3,38,Male,Yes,0,0,423242
Bachelors,2014,New Delhi,3,34,Female,No,5,0,456153
Masters,2017,Pune,2,24,Male,No,2,0,1030933
Bachelors,2016,Bangalore,3,38,Male,No,4,0,519061
Bachelors,2014,Pune,1,37,Male,No,1,0,1278950
Bachelors,2015,Bangalore,3,22,Male,No,0,0,628878
Bachelors,2014,New Delhi,3,29,Female,No,2,1,638229
Bachelors,2014,Pune,1,37,Female,No,4,1,1401682
Bachelors,2016,Pune,3,23,Male,No,1,0,630178
Bachelors,2012,New Delhi,3,34,Female,No,2,0,407636
Bachelors,2017,Bangalore,3,28,Male,No,2,0,512979
Bachelors,2012,Pune,3,24,Male,Yes,2,0,600363
Masters,2017,Bangalore,2,35,Female,No,0,0,942677
Bachelors,2015,Bangalore,3,30,Male,No,2,0,535356
Bachelors,2018,Bangalore,3,33,Male,No,4,1,466309
Bachelors,2015,Bangalore,3,27,Female,No,5,0,439010
Bachelors,2016,Bangalore,3,32,Male,No,4,0,423575
Bachelors,2014,Pune,3,36,Female,No,5,0,564286
Bachelors,2012,Bangalore,3,26,Male,Yes,4,0,617989
Bachelors,2012,Bangalore,1,35,Male,No,4,0,1388154
PHD,2012,New Delhi,3,25,Male,No,3,0,557013
Masters,2013,Bangalore,2,29,Male,No,1,1,1042366
Bachelors,2012,Bangalore,3,36,Female,No,3,0,547361
Bachelors,2013,Bangalore,3,30,Male,No,1,0,682696
Bachelors,2017,Pune,2,37,Female,No,4,1,957045
Bachelors,2016,Bangalore,3,40,Male,No,0,1,599442
Bachelors,2012,Bangalore,3,24,Male,No,2,0,579012
Bachelors,2012,Bangalore,3,32,Male,No,4,0,666480
Bachelors,2018,Pune,3,34,Male,No,0,1,418820
Bachelors,2014,Pune,3,29,Male,No,3,0,427664
Bachelors,2012,Bangalore,3,23,Female,No,1,1,668943
Bachelors,2017,Pune,3,23,Male,No,1,0,479546
Bachelors,2013,Bangalore,3,25,Female,No,3,0,538776
Bachelors,2012,New Delhi,1,31,Female,No,3,0,1401904
Masters,2017,New Delhi,2,23,Male,No,1,1,805134
Bachelors,2014,Bangalore,3,27,Male,No,5,0,409354
PHD,2015,New Delhi,2,39,Female,No,5,0,961654
Bachelors,2016,Bangalore,3,33,Female,No,1,1,404597
Bachelors,2013,Bangalore,3,23,Male,No,1,0,665002
Masters,2017,New Delhi,2,34,Female,No,4,0,1039615
Bachelors,2015,Pune,2,37,Female,No,1,1,983859
Bachelors,2012,Bangalore,3,23,Male,No,1,0,582950
Bachelors,2017,New Delhi,3,27,Male,No,5,0,535151
Masters,2017,Pune,2,38,Female,No,2,0,958799
Bachelors,2014,Bangalore,3,27,Female,No,5,0,577732
Bachelors,2016,Bangalore,3,22,Male,No,0,0,560365
Masters,2015,Pune,2,26,Female,No,4,1,917240
Bachelors,2012,Bangalore,3,40,Male,No,3,0,684094
Bachelors,2016,Bangalore,3,33,Female,No,3,0,425503
Bachelors,2014,Bangalore,3,31,Male,No,0,0,622836
Bachelors,2017,Pune,3,33,Male,No,4,0,411549
Bachelors,2015,New Delhi,3,30,Male,No,5,0,517798
Bachelors,2015,New Delhi,3,33,Female,No,5,1,675387
Masters,2017,New Delhi,3,33,Female,No,0,1,553051
Bachelors,2016,Pune,3,22,Male,No,0,0,590574
Bachelors,2012,Pune,3,28,Male,No,2,0,558662
Bachelors,2013,Bangalore,3,36,Male,No,4,0,491539
Bachelors,2017,New Delhi,2,36,Female,No,1,0,931030
Bachelors,2014,Pune,3,31,Female,No,2,0,521751
Bachelors,2013,Bangalore,2,25,Male,No,3,1,991883
Bachelors,2012,Pune,1,31,Male,No,4,0,1419381
Masters,2015,Pune,2,39,Female,No,0,0,989333
Masters,2015,Bangalore,3,26,Male,No,4,1,597432
Bachelors,2017,Bangalore,2,25,Female,No,3,1,1090335
Bachelors,2013,Bangalore,3,26,Male,No,4,0,657361
Bachelors,2013,New Delhi,3,35,Female,No,0,0,485329
Bachelors,2013,Pune,2,28,Male,No,5,0,955521
Bachelors,2012,Bangalore,3,32,Female,No,0,0,490627
Masters,2017,New Delhi,2,22,Male,No,0,1,1003485
Bachelors,2014,Pune,3,36,Female,No,5,1,403105
Bachelors,2015,Bangalore,3,38,Male,No,1,0,604481
Bachelors,2014,Bangalore,3,39,Female,No,1,0,493925
Masters,2017,New Delhi,2,25,Female,No,3,1,858093
Bachelors,2016,Pune,3,27,Male,No,5,0,604508
Masters,2014,Pune,3,38,Male,Yes,2,0,630053
Bachelors,2012,New Delhi,3,22,Female,No,0,0,616355
Bachelors,2013,Bangalore,3,33,Male,No,2,0,401930
Bachelors,2013,Pune,3,24,Male,No,2,0,613668
Bachelors,2014,Bangalore,3,37,Male,No,5,0,665650
Bachelors,2018,Pune,3,28,Male,Yes,0,1,577981
Masters,2017,Pune,3,32,Male,Yes,2,0,673115
PHD,2016,New Delhi,3,33,Male,No,0,1,538849
Bachelors,2014,New Delhi,3,32,Male,No,5,0,610738
Bachelors,2017,Bangalore,3,24,Male,No,2,1,660370
Bachelors,2016,Bangalore,3,27,Male,Yes,5,0,666547
Bachelors,2012,Pune,2,35,Female,No,2,1,974266
PHD,2013,Bangalore,3,40,Male,No,1,0,476027
Bachelors,2017,New Delhi,2,34,Female,No,4,0,1002857
Bachelors,2016,New Delhi,3,39,Female,No,0,0,566177
Bachelors,2014,Pune,3,26,Male,No,4,0,681078
Masters,2015,Pune,2,29,Female,No,2,0,925282
Bachelors,2013,Bangalore,3,29,Male,No,4,0,692825
Bachelors,2015,Pune,2,23,Female,Yes,1,1,858048
Bachelors,2015,Pune,3,32,Male,No,0,0,420780
Bachelors,2014,Pune,3,28,Male,Yes,4,0,530343
Masters,2013,New Delhi,2,32,Male,Yes,2,1,1041184
Bachelors,2012,New Delhi,3,32,Female,No,0,0,559299
Bachelors,2013,Bangalore,3,38,Male,No,0,0,682280
PHD,2017,Pune,3,30,Male,No,5,0,615058
PHD,2015,New Delhi,3,31,Male,No,3,0,567862
Bachelors,2012,Bangalore,3,25,Male,No,3,1,445526
Bachelors,2013,Bangalore,3,37,Female,No,4,0,693779
Masters,2017,New Delhi,2,27,Male,No,5,1,802501
Bachelors,2013,New Delhi,3,25,Female,No,3,0,458740
Bachelors,2015,Pune,2,22,Female,No,0,1,1038712
Bachelors,2018,Bangalore,3,38,Male,No,2,1,524332
Bachelors,2015,New Delhi,3,22,Male,No,0,0,560631
Bachelors,2017,Pune,3,38,Male,No,2,0,415108
PHD,2015,New Delhi,1,38,Male,No,5,0,1286588
Bachelors,2016,New Delhi,2,26,Female,No,4,1,998316
Masters,2017,New Delhi,2,31,Male,No,4,0,924435
Masters,2014,New Delhi,3,28,Male,No,5,0,541651
PHD,2017,New Delhi,3,34,Female,No,3,0,601755
Masters,2013,Bangalore,3,31,Male,No,2,0,667943
Bachelors,2014,New Delhi,3,26,Female,No,4,0,588738
Bachelors,2013,Pune,3,40,Female,No,1,1,611413
Bachelors,2016,Bangalore,3,31,Male,No,0,0,503108
Bachelors,2013,Bangalore,3,26,Female,No,4,0,661665
Bachelors,2018,Pune,3,32,Female,No,1,1,597040
Bachelors,2012,Bangalore,3,33,Female,No,5,0,581295
Bachelors,2017,Bangalore,3,25,Male,No,3,0,685134
Bachelors,2017,Bangalore,3,40,Male,No,0,0,581564
Masters,2013,New Delhi,3,31,Male,No,2,1,585673
Bachelors,2015,Bangalore,3,36,Male,No,1,0,637808
Bachelors,2014,Bangalore,3,31,Male,No,5,0,588838
Bachelors,2015,Pune,3,22,Male,No,0,0,459370
Bachelors,2016,Bangalore,3,34,Female,No,0,0,695806
PHD,2018,New Delhi,3,38,Female,No,5,1,601078
Bachelors,2015,Bangalore,3,23,Male,Yes,1,0,652119
PHD,2017,Bangalore,3,27,Male,No,5,0,679618
Bachelors,2016,Bangalore,3,34,Male,No,1,0,533338
Bachelors,2012,Bangalore,3,39,Male,No,3,0,651316
Bachelors,2018,Bangalore,3,24,Male,Yes,2,1,636321
Bachelors,2015,Pune,3,37,Female,No,1,1,463223
PHD,2013,New Delhi,3,23,Male,No,1,0,561861
Bachelors,2018,Bangalore,3,36,Male,No,3,1,443307
Bachelors,2014,New Delhi,3,23,Male,No,1,0,424364
Bachelors,2012,Pune,3,31,Male,No,3,0,434652
Bachelors,2015,Bangalore,3,22,Male,No,0,0,575324
Bachelors,2015,Pune,2,24,Female,No,2,1,956463
Bachelors,2018,Pune,2,28,Female,No,4,1,890118
Bachelors,2014,Pune,3,33,Male,No,3,0,599616
Bachelors,2018,Bangalore,3,35,Female,No,2,1,561600
Bachelors,2012,New Delhi,3,30,Female,Yes,1,0,579071
Bachelors,2014,Bangalore,3,28,Female,No,3,0,408811
Bachelors,2015,Bangalore,3,22,Male,Yes,0,0,574100
Bachelors,2014,Bangalore,3,38,Male,No,3,0,402636
Bachelors,2014,Pune,3,39,Male,No,4,0,659691
PHD,2012,Bangalore,1,38,Male,No,5,0,1305013
Bachelors,2014,Bangalore,3,22,Female,No,0,1,570092
Bachelors,2014,New Delhi,3,36,Female,No,5,0,426687
Bachelors,2015,Bangalore,3,27,Male,No,5,0,557202
Bachelors,2016,Pune,1,32,Male,No,2,0,1267230
Bachelors,2017,New Delhi,2,39,Female,No,2,0,1067959
Bachelors,2015,Pune,2,36,Male,No,5,0,1075628
Bachelors,2018,Bangalore,3,34,Male,Yes,5,1,625292
Bachelors,2015,Bangalore,3,28,Male,No,1,0,513179
Bachelors,2018,Bangalore,3,36,Female,Yes,1,1,490202
PHD,2015,New Delhi,3,22,Female,No,0,0,547447
Bachelors,2014,New Delhi,1,28,Female,No,5,0,1318466
Bachelors,2016,Pune,2,27,Female,No,5,1,999333
Bachelors,2014,Bangalore,1,39,Female,No,4,0,1393289
Bachelors,2012,Bangalore,3,31,Male,No,0,0,676204
Bachelors,2013,Bangalore,3,26,Male,Yes,4,0,413143
Bachelors,2012,Bangalore,3,31,Male,No,3,0,545590
Bachelors,2015,Pune,2,33,Female,No,2,1,820934
Bachelors,2017,Pune,2,38,Female,No,1,1,910131
Bachelors,2014,Pune,3,38,Male,No,2,0,559053
Bachelors,2012,Pune,3,32,Male,No,3,0,687064
Bachelors,2014,Bangalore,3,26,Male,No,4,0,435046
Masters,2017,Pune,2,33,Female,No,2,0,960515
Bachelors,2015,Bangalore,3,34,Female,No,2,0,685156
Bachelors,2018,Pune,3,36,Male,Yes,1,1,554698
Bachelors,2014,Bangalore,3,27,Male,No,5,0,633295
Masters,2017,Pune,2,27,Male,No,5,0,1055762
